idx,rsmi,psmi,ea,dh
932,[C:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@:4]1([O:5][H:13])[H:12])([H:6])([H:7])[H:8],[C:1]([H:6])([H:7])([H:8])[H:10].[C:2]1([H:9])=[C:3]([H:11])[C:4]1([O:5][H:13])[H:12],111.882039,34.68238891
933,[C:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@:4]1([O:5][H:13])[H:12])([H:6])([H:7])[H:8],[C:1]([C:2]([C:3]([C:4][O:5][H:13])([H:10])[H:11])([H:9])[H:12])([H:6])([H:7])[H:8],51.74919565,31.26954345
934,[C:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@:4]1([O:5][H:13])[H:12])([H:6])([H:7])[H:8],[C:1]([C@@:2]([C:3]([C:4][H:12])([H:10])[H:11])([O:5][H:13])[H:9])([H:6])([H:7])[H:8],88.34033473,70.64590697
935,[C:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@:4]1([O:5][H:13])[H:12])([H:6])([H:7])[H:8],[C:1]([O:5][H:13])([H:6])([H:7])[H:8].[C:2]1([H:9])=[C:4]([H:12])[C:3]1([H:10])[H:11],103.2163557,45.62414145
936,[C:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@:4]1([O:5][H:13])[H:12])([H:6])([H:7])[H:8],[C:1]([C:2]1([H:9])[C:3]([H:11])=[C:4]1[H:12])([H:6])([H:7])[H:8].[O:5]([H:10])[H:13],72.54494241,36.70749914
937,[C:1]([O:2][C:3]([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([O+:2]=[C-:3][H:10])([H:7])([H:8])[H:9].[C:4]([C:5](=[O:6])[H:14])([H:11])([H:12])[H:13],63.80224201,56.99432592
938,[C:1]([O:2][C:3]([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([O:2][C:3]([C:4]([O+:6]=[C-:5][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],110.9823201,66.65251769
939,[C:1]([O:2][C:3]([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([O:2][C:5](=[O:6])[H:14])([H:7])([H:8])[H:9].[C:3](=[C:4]([H:12])[H:13])([H:10])[H:11],48.82712235,-3.001788143
940,[C:1]([O:2][C:3]([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([O:2][C:3]([O:6][C:5](=[C:4]([H:12])[H:13])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9],57.90882256,12.80055401
941,[C:1]([O:2][C:3]([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C-:5]#[O+:6].[C:1]([O:2][C:3]([C:4]([H:9])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:14],88.36337093,0.331988567
942,[C:1]([O:2][C:3]([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([O:2][C:3](/[C:4](=[C:5](/[O:6][H:13])[H:14])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],62.65379561,13.23052254
943,[C:1]([O:2][C:3]([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([O:2][C:3]([C:4]([C:5][O:6][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],80.83718504,55.96951471
944,[C:1]([O:2][C:3]([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([O:2][C:3](=[C:4]([H:12])[H:13])[H:10])([H:7])([H:8])[H:9].[C:5](=[O:6])([H:11])[H:14],58.84100692,19.82844721
945,[C:1]([O:2][C:3]([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([O:6][C@@:5]1([H:14])[O:2][C:3]([H:10])([H:11])[C:4]1([H:12])[H:13])([H:7])([H:8])[H:9],72.61151064,14.22321485
946,[C:1]([O:2][C:3]([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([O:2][H:13])([H:7])([H:8])[H:9].[C:3](=[C:4]([C:5](=[O:6])[H:14])[H:12])([H:10])[H:11],47.91448829,11.07855004
947,[C:1]([O:2][C:3]([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1](=[O:2])([H:7])[H:8].[C:3](=[C:4]([C:5](=[O:6])[H:14])[H:12])([H:10])[H:11].[H:9][H:13],55.10449351,24.01974728
948,[C:1]([O:2][C:3]([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([O:2]/[C:3](=[C:4](\[C:5](=[O:6])[H:14])[H:12])[H:10])([H:7])([H:8])[H:9].[H:11][H:13],87.52710726,14.61468069
949,[C:1]([O:2][C:3]([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([O:2][C@:3]([C:4]([H:11])([H:12])[H:13])([C:5](=[O:6])[H:14])[H:10])([H:7])([H:8])[H:9],90.70010425,-1.545142885
950,[C:1]([C:2]([N:3]1[C:4]([H:11])([H:12])[C:5]1([H:13])[H:14])([H:9])[H:10])([H:6])([H:7])[H:8],[C:1](=[C:2]([H:9])[H:10])([H:6])[H:7].[H:8][H:11].[N:3]1=[C:4]([H:12])[C:5]1([H:13])[H:14],72.86145022,49.05703608
951,[C:1]([C:2]([N:3]1[C:4]([H:11])([H:12])[C:5]1([H:13])[H:14])([H:9])[H:10])([H:6])([H:7])[H:8],[C:1]([C:2]([C:4]([N:3]=[C:5]([H:13])[H:14])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8],86.12958151,-15.38995535
952,[C:1]([C:2]([N:3]1[C:4]([H:11])([H:12])[C:5]1([H:13])[H:14])([H:9])[H:10])([H:6])([H:7])[H:8],[C:1]([C-:2]([N+:3]1=[C:5]([H:14])[C:4]1([H:11])[H:12])[H:10])([H:6])([H:7])[H:8].[H:9][H:13],67.38048826,55.35628846
953,[C:1]([C:2]([N:3]1[C:4]([H:11])([H:12])[C:5]1([H:13])[H:14])([H:9])[H:10])([H:6])([H:7])[H:8],[C:1](=[C:2]([N:3]1[C:4]([H:11])([H:12])[C:5]1([H:13])[H:14])[H:10])([H:6])[H:7].[H:8][H:9],97.60349016,23.38135554
954,[C:1]([C:2]([N:3]1[C:4]([H:11])([H:12])[C:5]1([H:13])[H:14])([H:9])[H:10])([H:6])([H:7])[H:8],[C:1]([C:2]([N+:3]([C-:4]([H:11])[H:12])=[C:5]([H:13])[H:14])([H:9])[H:10])([H:6])([H:7])[H:8],38.35821161,14.69416104
955,[C:1]([C:2]([N:3]1[C:4]([H:11])([H:12])[C:5]1([H:13])[H:14])([H:9])[H:10])([H:6])([H:7])[H:8],[C-:2]([N+:3]1=[C:5]([H:14])[C:4]1([H:11])[H:12])([H:9])[H:10].[C:1]([H:6])([H:7])([H:8])[H:13],76.19037383,46.35699789
956,[C:1]([C:2]([N:3]1[C:4]([H:11])([H:12])[C:5]1([H:13])[H:14])([H:9])[H:10])([H:6])([H:7])[H:8],[C:1]([C:2]([N+:3]1([H:13])[C:4]([H:11])([H:12])[C-:5]1[H:14])([H:9])[H:10])([H:6])([H:7])[H:8],63.39880918,51.65678327
957,[N:1](=[C:2]1\[C:3]([H:8])([H:9])[N:4]=[C:5]([H:10])[N:6]1[H:11])\[H:7],[N-:1]([c:2]1[c:3]([H:9])[n:4]([H:8])[c+:5]([H:10])[n:6]1[H:11])[H:7],56.63781552,22.58193003
958,[N:1](=[C:2]1\[C:3]([H:8])([H:9])[N:4]=[C:5]([H:10])[N:6]1[H:11])\[H:7],[N-:1]([C+:2]([C:3]([N+:4]#[C-:5])([H:8])[H:9])[N:6]([H:10])[H:11])[H:7],72.91232491,23.61594836
959,[N:1](=[C:2]1\[C:3]([H:8])([H:9])[N:4]=[C:5]([H:10])[N:6]1[H:11])\[H:7],[N:1]1([H:7])/[C:2](=[N:6]\[H:11])[C:3]1([H:8])[H:9].[N:4]#[C:5][H:10],79.30101749,47.35341274
960,[N:1](=[C:2]1\[C:3]([H:8])([H:9])[N:4]=[C:5]([H:10])[N:6]1[H:11])\[H:7],[C:3](=[N:4]/[C:5](=[N:6]/[H:11])[H:10])([H:8])[H:9].[N:1](=[C:2])[H:7],61.83967524,39.47625934
961,[N:1](=[C:2]1\[C:3]([H:8])([H:9])[N:4]=[C:5]([H:10])[N:6]1[H:11])\[H:7],[N:1](=[C:2]1\[C:3]([H:8])([H:9])[N+:4]([H:10])=[C-:5][N:6]1[H:11])\[H:7],66.62895726,25.37025785
962,[N:1](=[C:2]1\[C:3]([H:8])([H:9])[N:4]=[C:5]([H:10])[N:6]1[H:11])\[H:7],[N:1]([c:2]1[c:3]([H:9])[n:4][c:5]([H:10])[n:6]1[H:11])([H:7])[H:8],66.92568978,-1.611264216
963,[N:1](=[C:2]1\[C:3]([H:8])([H:9])[N:4]=[C:5]([H:10])[N:6]1[H:11])\[H:7],[C:3](=[N+:4]=[C-:5][H:10])([H:8])[H:9].[N:1](=[C:2]=[N:6][H:11])[H:7],74.07334862,51.61620022
964,[N:1](=[C:2]1\[C:3]([H:8])([H:9])[N:4]=[C:5]([H:10])[N:6]1[H:11])\[H:7],[N:1](=[C:2]1[C:3]([H:8])=[N:4][C-:5]([H:10])[N+:6]1([H:9])[H:11])[H:7],71.44658765,45.05150372
965,[N:1](=[C:2]1\[C:3]([H:8])([H:9])[N:4]=[C:5]([H:10])[N:6]1[H:11])\[H:7],[N:1]([C:2]1=[N:6][C:5]([H:10])=[N:4][C:3]1([H:8])[H:9])([H:7])[H:11],44.68751988,-1.173887962
966,[N:1](=[C:2]1\[C:3]([H:8])([H:9])[N:4]=[C:5]([H:10])[N:6]1[H:11])\[H:7],[N:1]1([H:7])[C:2]([C:3]([N:4]=[C:5]([H:10])[H:11])([H:8])[H:9])=[N:6]1,90.97373393,73.01078745
967,[N:1](=[C:2]1\[C:3]([H:8])([H:9])[N:4]=[C:5]([H:10])[N:6]1[H:11])\[H:7],[N:1]1([H:7])[C-:2]=[N+:6]([H:11])[C:5]([H:10])=[N:4][C:3]1([H:8])[H:9],63.34487017,30.31957601
968,[O:1]([c:2]1[n:3][n:4]([H:8])[n:5][n:6]1)[H:7],[N:5]#[N:6].[O:1]([C:2]#[N+:3][N-:4][H:8])[H:7],30.09522113,17.53304673
969,[O:1]([c:2]1[n:3][n:4]([H:8])[n:5][n:6]1)[H:7],[O:1]=[c:2]1[n:3]([H:7])[n:4]([H:8])[n:5][n:6]1,51.48954879,7.639602215
970,[O:1]([c:2]1[n:3][n:4]([H:8])[n:5][n:6]1)[H:7],[N:4](=[N+:5]=[N-:6])[H:8].[O:1]([C:2]#[N:3])[H:7],52.61564723,21.30839197
971,[O:1]([c:2]1[n:3][n:4]([H:8])[n:5][n:6]1)[H:7],[N:4](=[N:5])[H:8].[O:1]([N:6][C:2]#[N:3])[H:7],118.2541979,78.50990921
972,[O:1]([c:2]1[n:3][n:4]([H:8])[n:5][n:6]1)[H:7],[O:1]([c:2]1[n:3]([H:8])[n:4][n:5][n:6]1)[H:7],49.20856241,7.153152094
973,[O:1]([c:2]1[n:3][n:4]([H:8])[n:5][n:6]1)[H:7],[O:1]([N:3]=[C:2]=[N:6][N:5]=[N:4][H:8])[H:7],102.9235191,71.38619096
974,[O:1]([c:2]1[n:3][n:4]([H:8])[n:5][n:6]1)[H:7],[O-:1][c:2]1[n:3][n:4]([H:8])[n:5][n+:6]1[H:7],43.24376424,0.337015036
975,[O:1]([c:2]1[n:3][n:4]([H:8])[n:5][n:6]1)[H:7],[O:1]([C:2]([N+:3]#[N:4])=[N:6][N-:5][H:8])[H:7],36.56501057,27.11300809
976,[C:1]([C:2]([O:3][C:4]1([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],[C-:2](=[O+:3][C:4]1([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])[H:11].[C:1]([H:7])([H:8])([H:9])[H:10],74.73079206,59.13576228
977,[C:1]([C:2]([O:3][C:4]1([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([O:3]/[C:4](=[C:6](/[C:5]([H:13])([H:14])[H:15])[H:16])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],66.95608208,-12.08782511
978,[C:1]([C:2]([O:3][C:4]1([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1](=[C:2]([H:10])[H:11])([H:7])[H:9].[O:3]1[C:4]([H:8])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16],74.9335873,19.40946802
979,[C:1]([C:2]([O:3][C:4]1([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([O:3][C@@:4]([C:5][H:14])([C:6]([H:13])([H:15])[H:16])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],67.34705768,65.61461943
980,[C:1]([C:2]([O:3][C:4]1([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([O:3][C:4]([C:5]([C:6][H:15])([H:13])[H:14])([H:12])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],73.66225013,73.23449593
981,[C:1]([C:2]([O:3][C:4]1([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2](=[O:3])[H:11])([H:7])([H:8])[H:9].[C:4]([C:5]([H:10])([H:13])[H:14])(=[C:6]([H:15])[H:16])[H:12],56.33637458,-11.79232493
982,[C:1]([C:2]([O:3][C:4]1([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([H:7])([H:8])[H:9].[C:2]([O:3][C:4]1[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:10])([H:11])[H:12],119.9969945,91.90022835
983,[C:1]([C:2]([O:3][C:4]1([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([O:3][C:2]([C:4]1([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],121.5270998,3.007744758
984,[C:1]([C:2]([O:3][C:4]1([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([O:3][H:16])([H:10])[H:11])([H:7])([H:8])[H:9].[C:4]1([H:12])=[C:6]([H:15])[C:5]1([H:13])[H:14],73.7560034,39.29112872
985,[C:1]([C:2]([O:3][C:4]1([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([O+:3]=[C-:4][C:6]([C:5]([H:12])([H:13])[H:14])([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],51.94620001,28.61552404
986,[C:1]([C:2]([O:3][C:4]1([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2](=[O+:3][C:4]([C:5]([C-:6]([H:15])[H:16])([H:13])[H:14])([H:10])[H:12])[H:11])([H:7])([H:8])[H:9],78.44973256,61.76338392
987,[C:1]([C:2]([O:3][C:4]1([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C:4](=[O:3])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9].[C:5](=[C:6]([H:15])[H:16])([H:13])[H:14],84.65342537,-9.573322846
988,[C:1]([C:2]([O:3][C:4]1([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([O:3][C:6]([C:4](=[C:5]([H:13])[H:14])[H:12])([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],62.5464124,-4.283036209
989,[C:1]([C:2]([O:3][C:4]1([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C-:2]([O+:3]=[C:4]([C:6]([C:5]([H:10])([H:13])[H:14])([H:15])[H:16])[H:12])[H:11])([H:7])([H:8])[H:9],63.35135877,26.5144958
990,[C:1]([C:2]([C:3]([H:9])([H:10])[H:11])([C:4]([H:12])([H:13])[H:14])[H:8])([H:5])([H:6])[H:7],[C:1]([C:2][C:4]([H:12])([H:13])[H:14])([H:5])([H:6])[H:7].[C:3]([H:8])([H:9])([H:10])[H:11],84.4734173,81.59541461
991,[C:1]([C:2]1([C:5]#[N:6])[C:3]([H:10])([H:11])[C:4]1([H:12])[H:13])([H:7])([H:8])[H:9],[C:1]([C:2][C:4]([C:3]([C:5]#[N:6])([H:10])[H:11])([H:12])[H:13])([H:7])([H:8])[H:9],72.18476063,66.65547053
992,[C:1]([C:2]1([C:5]#[N:6])[C:3]([H:10])([H:11])[C:4]1([H:12])[H:13])([H:7])([H:8])[H:9],[C:1]([C:2]1([N+:6]#[C-:5])[C:3]([H:10])([H:11])[C:4]1([H:12])[H:13])([H:7])([H:8])[H:9],60.14727886,20.95766987
993,[C:1]([C:2]1([C:5]#[N:6])[C:3]([H:10])([H:11])[C:4]1([H:12])[H:13])([H:7])([H:8])[H:9],[C:1]([C:2]1=[C:5]=[N:6][C:3]([H:10])([H:11])[C:4]1([H:12])[H:13])([H:7])([H:8])[H:9],79.05517561,62.94370603
994,[C:1]([C:2]1([C:5]#[N:6])[C:3]([H:10])([H:11])[C:4]1([H:12])[H:13])([H:7])([H:8])[H:9],[C:1]([H:7])([H:8])([H:9])[H:12].[C:2]1([C:5]#[N:6])=[C:4]([H:13])[C:3]1([H:10])[H:11],118.6282037,38.58460681
995,[C:1]([C:2]1([C:5]#[N:6])[C:3]([H:10])([H:11])[C:4]1([H:12])[H:13])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([C+:5]=[N:6][H:10])[C-:3]([H:11])[C:4]1([H:12])[H:13])([H:7])([H:8])[H:9],117.5899407,73.5845872
996,[C:1]([C:2]([C:3]([H:10])([H:11])[H:12])([O:4][H:13])[C:5]#[C:6][H:14])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]([H:10])([H:11])[H:12])=[C:5]=[C:6]([O:4][H:13])[H:14])([H:7])([H:8])[H:9],55.00750912,-6.582227767
997,[C:1]([C:2]([C:3]([H:10])([H:11])[H:12])([O:4][H:13])[C:5]#[C:6][H:14])([H:7])([H:8])[H:9],[C:1]([C:6](=[C:5]=[C:2]([C:3]([H:10])([H:11])[H:12])[O:4][H:13])[H:14])([H:7])([H:8])[H:9],68.30411822,-11.25655997
998,[C:1]([C:2]([C:3]([H:10])([H:11])[H:12])([O:4][H:13])[C:5]#[C:6][H:14])([H:7])([H:8])[H:9],[C:1]([C:2]1([C:3]([H:10])([H:11])[H:12])[C:5]([O:4][H:13])=[C:6]1[H:14])([H:7])([H:8])[H:9],64.1130233,10.61687756
999,[C:1]([C:2]([C:3]([H:10])([H:11])[H:12])([O:4][H:13])[C:5]#[C:6][H:14])([H:7])([H:8])[H:9],[C:1](=[C:2]([C:3]([H:10])([H:11])[H:12])[C:5]#[C:6][H:14])([H:7])[H:8].[O:4]([H:9])[H:13],55.17984012,9.014089463
1000,[C:1]([C:2]([C:3]([H:10])([H:11])[H:12])([O:4][H:13])[C:5]#[C:6][H:14])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]([H:10])([H:11])[H:12])([O:4][H:13])[C:6](=[C:5])[H:14])([H:7])([H:8])[H:9],57.95620172,43.69417505
1001,[C:1]([C:2]([C:3]([H:10])([H:11])[H:12])([O:4][H:13])[C:5]#[C:6][H:14])([H:7])([H:8])[H:9],[C:1](/[C:5](=[C:2](\[C:3]([H:10])([H:11])[H:12])[O:4][H:13])[C:6][H:14])([H:7])([H:8])[H:9],65.51429218,31.133623
1002,[C:1]([C:2]([C:3]([H:10])([H:11])[H:12])([O:4][H:13])[C:5]#[C:6][H:14])([H:7])([H:8])[H:9],[C:1]([C:2]1([C:3]([H:10])([H:11])[H:12])[O:4][C:6]([H:13])([H:14])[C:5]1)([H:7])([H:8])[H:9],87.21513409,55.56769984
1003,[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])[H:7],[O:1]([C@:2]1([H:11])[C+:3]([H:8])[N:4]([H:9])[C:5]([H:10])=[C-:6]1)[H:7],76.84104928,74.85721099
1004,[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])[H:7],[O:1]([C:2]1=[C:3]([H:8])[N+:4]([H:9])([H:10])[C-:5]=[C:6]1[H:11])[H:7],80.9327894,70.14697162
1005,[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])[H:7],[O:1]([C:2]1=[C:3]([H:8])[N:4]([H:9])[C:5][C:6]1([H:10])[H:11])[H:7],62.21897418,47.40070276
1006,[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])[H:7],[O:1]([C:2]1=[C:6]([H:11])[C:5]([H:9])([H:10])[N:4]=[C:3]1[H:8])[H:7],39.97781125,7.946525435
1007,[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])[H:7],[O:1]=[C:2]1[C:3]([H:7])([H:8])[N:4]([H:9])[C:5]([H:10])=[C:6]1[H:11],54.14271281,-7.746890854
1008,[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])[H:7],[O:1]([C:2]1=[C:6]=[C:5]([H:10])[N:4]([H:9])[C:3]1([H:8])[H:11])[H:7],82.95529065,49.548693
1009,[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])[H:7],[O:1]([C:2]1=[C-:6][C:5]([H:10])([H:11])[N:4]([H:9])[C+:3]1[H:8])[H:7],65.71979671,54.12281413
1010,[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])[H:7],[O-:1][C:2]1=[C:3]([H:8])[N:4]([H:9])[C+:5]([H:10])[C:6]1([H:7])[H:11],63.78062163,12.58253538
1011,[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])[H:7],[O:1]([C@@:3]1([H:8])[C-:2]=[C:6]([H:11])[C+:5]([H:10])[N:4]1[H:9])[H:7],87.92950231,60.87652008
1012,[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])[H:7],[O:1]([C:2]1=[C:6]([H:11])[C:5]([H:10])=[N:4][C:3]1([H:8])[H:9])[H:7],40.99357794,6.113020637
1013,[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])[H:7],[O:1]([C:2]1=[C:3]([H:8])[C@@:6]1(/[C:5](=[N:4]/[H:9])[H:10])[H:11])[H:7],85.16815827,57.28029629
1014,[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])[H:7],[O:1]([C:2]1=[C-:3][N+:4]([H:8])([H:9])[C:5]([H:10])=[C:6]1[H:11])[H:7],80.44499283,72.21842283
1015,[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])[H:7],[O:1]([C@:2]1([H:8])[C:3][N:4]([H:9])[C:5]([H:10])=[C:6]1[H:11])[H:7],60.1656748,54.69353591
1016,[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])[H:7],[O:1]([C:3](=[C:2]=[C:6](/[C:5](=[N:4]/[H:9])[H:10])[H:11])[H:8])[H:7],102.0032642,39.39715667
1017,[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])[H:7],[O:1]([C:2](/[C:3](=[N:4]/[H:9])[H:8])=[C:6]=[C:5]([H:10])[H:11])[H:7],65.7394995,37.62331648
1018,[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])[H:7],[O:1]([C@:2]1([H:9])[C:3]([H:8])=[N:4][C:5]([H:10])=[C:6]1[H:11])[H:7],41.01412926,20.73302399
1019,[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])[H:7],[O:1](/[C:2](=[C:3]([N+:4](=[C:5](\[C-:6])[H:10])/[H:9])\[H:8])[H:11])[H:7],96.30376045,95.68766267
1020,[C:1]([C@@:2]1([C:5]#[C:6][H:12])[C:3]([H:10])([H:11])[O:4]1)([H:7])([H:8])[H:9],[C:1]([C:2](=[O+:4][C-:3]([H:10])[H:11])[C:5]#[C:6][H:12])([H:7])([H:8])[H:9],42.92177267,25.21141398
1021,[C:1]([C@@:2]1([C:5]#[C:6][H:12])[C:3]([H:10])([H:11])[O:4]1)([H:7])([H:8])[H:9],[C:1]([C@@:2]1([C:6](=[C:5])[H:12])[C:3]([H:10])([H:11])[O:4]1)([H:7])([H:8])[H:9],55.41423104,43.37304336
1022,[C:1]([C@@:2]1([C:5]#[C:6][H:12])[C:3]([H:10])([H:11])[O:4]1)([H:7])([H:8])[H:9],[C:1]1([H:8])([H:9])[C@:2]2([C:3]([H:10])([H:11])[O:4]2)[C:5][C:6]1([H:7])[H:12],89.18130809,58.19839575
1023,[C:1]([C@@:2]1([C:5]#[C:6][H:12])[C:3]([H:10])([H:11])[O:4]1)([H:7])([H:8])[H:9],[C@@:1]12([H:7])[C@:2]3([C:3]([H:10])([H:11])[O:4]3)[C:5]1=[C:6]2[H:12].[H:8][H:9],114.7713532,68.39180356
1024,[C:1]([C@@:2]1([C:5]#[C:6][H:12])[C:3]([H:10])([H:11])[O:4]1)([H:7])([H:8])[H:9],[C:1]([C@@:2]([C:3][H:11])([O:4][H:10])[C:5]#[C:6][H:12])([H:7])([H:8])[H:9],69.57866897,66.79385303
1025,[C:1]([C@@:2]1([C:5]#[C:6][H:12])[C:3]([H:10])([H:11])[O:4]1)([H:7])([H:8])[H:9],[C:1]([C:2]1=[C:5]=[C:6]([H:12])[O:4][C:3]1([H:10])[H:11])([H:7])([H:8])[H:9],52.29814139,6.788354315
1026,[C:1]([C@@:2]1([C:5]#[C:6][H:12])[C:3]([H:10])([H:11])[O:4]1)([H:7])([H:8])[H:9],[C:1]([C@@:2]([O+:4]=[C-:3][H:11])([C:5]#[C:6][H:12])[H:10])([H:7])([H:8])[H:9],76.87949262,44.24971236
